,Height,Volume,External_Wall_Area,Number_of_Floors,Ground_Floor_Area,Window_Area,u_Value_Wall,u_Value_Ground_Floor,u_Value_Roof,u_Value_Internal_Floor,u_Value_Internal_Wall,u_Value_Windows,g_Value_Windows,Permeability,Building_Equipment_Heat_Gain,Building_Occupancy,WWR_North,WWR_East,WWR_West,WWR_South,WWR,Heating_Load
117,3.20703125,5936.469092,868.8205456,4,462.77,405.7815321,0.202734375,0.205078125,0.223828125,0.57421875,0.59609375,0.832421875,0.408984375,6.76171875,10.234375,18.34375,0.2609375,0.1546875,0.4765625,0.3921875,0.32109375,6148.212181
118,3.4765625,6591.772674,729.2504136,3,632.02,319.5591698,0.19140625,0.20234375,0.23046875,0.4765625,0.4203125,0.80546875,0.50390625,6.5859375,12.59375,22.4375,0.415625,0.184375,0.359375,0.259375,0.3046875,4577.493583
119,3.5703125,7691.526014,824.637879,3,718.1,347.1388573,0.24453125,0.19296875,0.24609375,0.4078125,0.5640625,0.81484375,0.38203125,7.9921875,10.21875,23.6875,0.103125,0.121875,0.496875,0.471875,0.2984375,7471.237289
120,3.84765625,5210.032682,591.3101258,2,677.04,209.6178818,0.248046875,0.178515625,0.153515625,0.57109375,0.41171875,0.855859375,0.319921875,7.18359375,10.546875,16.96875,0.3296875,0.2109375,0.2078125,0.2984375,0.26171875,6299.455991
121,3.34765625,5386.91252,821.3512486,4,402.29,419.1556625,0.198046875,0.228515625,0.203515625,0.47109375,0.51171875,0.705859375,0.469921875,8.68359375,12.546875,20.96875,0.1296875,0.4109375,0.4078125,0.4984375,0.36171875,5066.120612
122,3.48828125,5967.92726,1034.443416,5,342.17,334.3583689,0.174609375,0.151953125,0.164453125,0.41796875,0.51484375,0.898046875,0.324609375,8.16796875,12.109375,18.59375,0.3234375,0.1921875,0.3140625,0.1296875,0.23984375,6632.013891
123,3.55078125,5355.002334,728.2360943,4,377.03,441.8168681,0.205859375,0.170703125,0.245703125,0.45546875,0.55234375,0.729296875,0.305859375,6.48046875,11.359375,16.09375,0.2984375,0.4671875,0.2890625,0.4546875,0.37734375,5215.301881
124,3.01953125,3258.012479,499.5686686,3,359.66,229.2853367,0.196484375,0.248828125,0.217578125,0.56171875,0.58359375,0.851171875,0.315234375,6.19921875,10.484375,22.84375,0.4359375,0.1796875,0.2015625,0.3171875,0.28359375,3342.507913
125,3.9765625,5686.643438,873.2621244,4,357.51,402.7373294,0.24140625,0.15234375,0.18046875,0.5765625,0.5203125,0.95546875,0.35390625,8.0859375,10.59375,18.4375,0.215625,0.384375,0.159375,0.459375,0.3046875,7279.782837
126,3.5078125,3578.811475,587.4974437,3,340.08,235.8566225,0.21328125,0.24921875,0.22734375,0.4453125,0.5765625,0.98359375,0.36328125,6.3046875,12.96875,22.1875,0.128125,0.396875,0.471875,0.296875,0.3234375,3623.379078
127,3.82421875,11346.61371,1727.498496,4,741.76,508.2932921,0.212890625,0.199609375,0.208984375,0.48203125,0.55390625,0.980078125,0.355078125,6.83203125,13.328125,16.03125,0.1640625,0.1515625,0.3296875,0.2640625,0.22734375,11402.09255
128,3.32421875,3106.48359,446.4960082,2,467.25,217.2843559,0.162890625,0.249609375,0.158984375,0.58203125,0.45390625,0.830078125,0.505078125,8.33203125,11.328125,20.03125,0.3640625,0.3515625,0.1296875,0.4640625,0.32734375,4467.080576
129,3.44140625,5042.865259,703.5581681,3,488.45,350.3382111,0.213671875,0.187890625,0.194140625,0.48984375,0.40546875,0.846484375,0.366796875,8.21484375,13.171875,19.21875,0.3421875,0.1984375,0.4453125,0.3859375,0.34296875,5407.527352
130,3.81640625,4806.955017,711.9290798,3,419.85,371.625279,0.201171875,0.150390625,0.231640625,0.56484375,0.53046875,0.883984375,0.479296875,8.58984375,13.671875,18.21875,0.3921875,0.1484375,0.4953125,0.3359375,0.34296875,5852.064086
131,3.0390625,3927.562813,631.5430981,4,323.09,295.4926628,0.18515625,0.17109375,0.21171875,0.5390625,0.5578125,0.82421875,0.37265625,6.3984375,13.84375,16.9375,0.390625,0.259375,0.434375,0.134375,0.3046875,3353.612463
132,3.6015625,4605.607159,845.1969209,3,426.26,185.1383708,0.20390625,0.16484375,0.16796875,0.4015625,0.4953125,0.84296875,0.54140625,6.2109375,13.09375,21.4375,0.165625,0.234375,0.209375,0.109375,0.1796875,4120.075013
133,3.94921875,3145.000839,452.7533674,2,398.18,215.9285241,0.150390625,0.212109375,0.221484375,0.45703125,0.57890625,0.867578125,0.317578125,7.95703125,11.828125,21.03125,0.3140625,0.3015625,0.1796875,0.4140625,0.30234375,4832.119973
134,3.44921875,9288.059616,1318.859283,4,673.2,334.558819,0.200390625,0.162109375,0.171484375,0.55703125,0.47890625,0.717578125,0.467578125,6.45703125,13.828125,17.03125,0.1140625,0.1015625,0.3796875,0.2140625,0.20234375,5907.670213
135,3.06640625,3462.216557,539.1475927,4,282.27,335.1458009,0.226171875,0.175390625,0.156640625,0.51484375,0.58046875,0.958984375,0.554296875,6.33984375,10.671875,20.21875,0.4921875,0.4484375,0.3953125,0.2359375,0.39296875,3352.842668
136,3.86328125,4230.755194,793.2666794,4,273.78,291.5424219,0.162109375,0.189453125,0.201953125,0.54296875,0.43984375,0.785546875,0.512109375,8.54296875,12.609375,19.59375,0.3734375,0.1421875,0.3640625,0.1796875,0.26484375,4623.745023
137,3.26953125,5045.342524,530.1934793,2,771.57,211.3358623,0.221484375,0.173828125,0.242578125,0.41171875,0.43359375,0.776171875,0.540234375,6.94921875,11.484375,20.84375,0.1359375,0.2796875,0.3015625,0.4171875,0.28359375,5241.215631
138,3.5390625,4234.768415,594.5960743,2,598.29,271.0579132,0.23515625,0.22109375,0.16171875,0.4390625,0.4578125,0.97421875,0.52265625,7.8984375,11.84375,20.9375,0.190625,0.459375,0.234375,0.334375,0.3046875,6229.786046
139,3.9453125,10245.66094,1455.122215,4,649.23,555.4093101,0.20703125,0.18046875,0.20859375,0.5828125,0.4390625,0.92734375,0.49453125,6.1171875,13.71875,16.6875,0.253125,0.471875,0.346875,0.121875,0.2984375,7803.772488
140,3.31640625,11522.02355,1688.990668,5,694.85,496.5208726,0.151171875,0.200390625,0.181640625,0.46484375,0.43046875,0.733984375,0.329296875,7.08984375,11.671875,22.21875,0.1921875,0.3484375,0.2953125,0.1359375,0.24296875,7690.660603
141,3.56640625,5959.037571,874.6812942,3,556.96,387.8266631,0.176171875,0.225390625,0.206640625,0.41484375,0.48046875,0.808984375,0.404296875,7.83984375,12.671875,16.21875,0.2921875,0.2484375,0.1953125,0.4359375,0.29296875,7344.118682
142,3.64453125,3180.471995,515.8985892,3,290.89,275.2557968,0.183984375,0.211328125,0.155078125,0.48671875,0.45859375,0.813671875,0.502734375,7.32421875,10.984375,23.84375,0.4859375,0.1296875,0.2515625,0.3671875,0.30859375,3444.371361
143,3.2890625,9678.79,1287.654143,4,735.68,308.1991745,0.21015625,0.24609375,0.23671875,0.4890625,0.4078125,0.89921875,0.59765625,7.1484375,12.84375,18.9375,0.290625,0.159375,0.134375,0.234375,0.2046875,6685.828406
144,3.0703125,5445.751875,765.7588905,4,443.42,331.447878,0.19453125,0.24296875,0.19609375,0.5078125,0.4640625,0.96484375,0.53203125,6.4921875,12.21875,19.6875,0.303125,0.321875,0.296875,0.271875,0.2984375,4548.978127
145,3.25390625,5015.048542,831.0212556,4,385.31,252.91952,0.182421875,0.156640625,0.187890625,0.47734375,0.41796875,0.865234375,0.423046875,8.77734375,13.421875,23.71875,0.1671875,0.1734375,0.2703125,0.3109375,0.23046875,4483.767841
146,3.69140625,5184.504494,723.8845115,4,351.12,449.982227,0.238671875,0.162890625,0.219140625,0.43984375,0.45546875,0.771484375,0.441796875,7.46484375,10.171875,21.21875,0.4421875,0.4984375,0.3453125,0.2859375,0.39296875,5795.771303
147,3.39453125,5817.002389,897.4924841,4,428.41,400.5757269,0.158984375,0.236328125,0.230078125,0.43671875,0.40859375,0.738671875,0.577734375,8.07421875,13.984375,17.84375,0.3859375,0.4296875,0.1515625,0.2671875,0.30859375,4788.195628
148,3.7890625,5235.045683,670.748057,3,460.54,455.96784,0.16015625,0.19609375,0.18671875,0.5890625,0.5078125,0.74921875,0.44765625,8.6484375,10.84375,22.9375,0.490625,0.359375,0.334375,0.434375,0.4046875,6497.594662
149,3.1953125,7547.585718,940.594589,3,787.36,404.3127562,0.23203125,0.15546875,0.18359375,0.5328125,0.4890625,0.85234375,0.56953125,8.3671875,10.71875,22.6875,0.153125,0.171875,0.446875,0.421875,0.2984375,8177.030243
150,3.72265625,11337.34885,1559.006267,5,609.1,737.8722065,0.210546875,0.191015625,0.191015625,0.44609375,0.58671875,0.743359375,0.582421875,8.30859375,13.046875,23.96875,0.4796875,0.3609375,0.1578125,0.3484375,0.33671875,8265.898862
151,3.22265625,3227.651785,566.3895047,3,333.85,183.0714577,0.160546875,0.241015625,0.241015625,0.54609375,0.48671875,0.893359375,0.432421875,6.80859375,11.046875,19.96875,0.2796875,0.1609375,0.3578125,0.1484375,0.23671875,3879.652597
152,3.36328125,5532.965561,795.8941636,3,548.37,295.4229464,0.212109375,0.239453125,0.151953125,0.44296875,0.53984375,0.935546875,0.362109375,7.04296875,10.609375,23.59375,0.1734375,0.3421875,0.1640625,0.3796875,0.26484375,5765.769509
153,3.61328125,9909.348134,1493.067515,4,685.62,537.8851092,0.237109375,0.214453125,0.226953125,0.49296875,0.58984375,0.860546875,0.437109375,7.79296875,13.609375,17.59375,0.2734375,0.2421875,0.2640625,0.2796875,0.26484375,9406.9568
154,3.51953125,8928.766048,1085.52764,4,634.23,552.0390791,0.246484375,0.198828125,0.167578125,0.46171875,0.48359375,0.701171875,0.465234375,7.69921875,12.484375,18.84375,0.2359375,0.3796875,0.4015625,0.1171875,0.28359375,7928.975813
155,3.4140625,4014.93848,528.7530346,3,392,331.5908876,0.17265625,0.15859375,0.24921875,0.4640625,0.4328125,0.93671875,0.56015625,7.5234375,10.34375,23.9375,0.440625,0.309375,0.384375,0.484375,0.4046875,4116.457861
156,3.8515625,6512.107737,972.0800624,3,563.59,399.4614656,0.17890625,0.23984375,0.19296875,0.5515625,0.5453125,0.91796875,0.31640625,6.9609375,12.09375,23.4375,0.465625,0.134375,0.309375,0.209375,0.2796875,7371.944709
157,3.62890625,10581.88698,1295.791326,4,729,663.8175257,0.219921875,0.219140625,0.200390625,0.40234375,0.49296875,0.902734375,0.310546875,8.40234375,12.921875,20.71875,0.4171875,0.2234375,0.3203125,0.4609375,0.35546875,11031.97623
158,3.12890625,4260.350606,687.6886821,3,453.87,235.9645321,0.169921875,0.169140625,0.150390625,0.50234375,0.59296875,0.752734375,0.460546875,6.90234375,10.921875,16.71875,0.2171875,0.4234375,0.1203125,0.2609375,0.25546875,4007.213001
159,3.23828125,9781.548568,1348.167285,4,755.15,431.5915084,0.249609375,0.226953125,0.189453125,0.56796875,0.46484375,0.823046875,0.549609375,8.91796875,13.109375,16.59375,0.2234375,0.2921875,0.2140625,0.2296875,0.23984375,10101.82204
160,3.9140625,13051.83115,1856.534839,5,666.92,477.8115462,0.22265625,0.20859375,0.19921875,0.5640625,0.5328125,0.78671875,0.41015625,6.0234375,12.34375,19.9375,0.240625,0.109375,0.184375,0.284375,0.2046875,9263.955085
161,3.3515625,4834.293029,893.0969269,5,288.48,314.4707623,0.22890625,0.18984375,0.24296875,0.4515625,0.4453125,0.76796875,0.46640625,8.4609375,10.09375,19.4375,0.265625,0.334375,0.109375,0.409375,0.2796875,5370.439124
162,3.57421875,4714.110242,809.4375215,4,329.73,291.9941199,0.187890625,0.224609375,0.233984375,0.53203125,0.40390625,0.755078125,0.580078125,6.08203125,12.328125,18.03125,0.4640625,0.2515625,0.2296875,0.1640625,0.27734375,3978.590016
163,3.07421875,5571.132226,651.8939016,3,604.07,395.0624272,0.237890625,0.174609375,0.183984375,0.43203125,0.50390625,0.905078125,0.430078125,7.58203125,10.328125,22.03125,0.2640625,0.4515625,0.4296875,0.3640625,0.37734375,5917.503475
164,3.19140625,3995.63906,451.6456403,2,626,187.1460008,0.188671875,0.212890625,0.169140625,0.53984375,0.55546875,0.921484375,0.591796875,8.96484375,12.171875,17.21875,0.2421875,0.2984375,0.1453125,0.4859375,0.29296875,5072.368972
165,3.94140625,15044.93791,1717.925771,5,763.43,505.0271194,0.163671875,0.237890625,0.244140625,0.58984375,0.50546875,0.996484375,0.516796875,6.71484375,11.171875,23.21875,0.1421875,0.3984375,0.2453125,0.1859375,0.24296875,9363.064776
166,3.76953125,7492.468609,1112.179937,4,496.91,440.2632151,0.171484375,0.223828125,0.192578125,0.51171875,0.53359375,0.926171875,0.390234375,8.44921875,13.484375,16.84375,0.3359375,0.4796875,0.1015625,0.2171875,0.28359375,8874.119407
167,3.1640625,3347.57548,404.8019168,2,529,177.3851101,0.24765625,0.23359375,0.22421875,0.5140625,0.5828125,0.71171875,0.33515625,8.2734375,11.34375,21.9375,0.140625,0.409375,0.284375,0.384375,0.3046875,4533.823543
168,3.7578125,8486.194694,938.881637,3,752.76,444.3693917,0.18828125,0.17421875,0.20234375,0.5953125,0.4265625,0.75859375,0.58828125,7.0546875,13.96875,20.1875,0.428125,0.496875,0.171875,0.196875,0.3234375,6158.925208
169,3.53515625,8279.054101,800.9814819,3,780.64,384.2858937,0.191796875,0.159765625,0.197265625,0.43359375,0.59921875,0.949609375,0.488671875,7.74609375,13.296875,19.46875,0.2046875,0.3859375,0.3328125,0.3734375,0.32421875,5913.50553
170,3.03515625,7669.080423,1301.173206,5,505.35,404.5843574,0.241796875,0.209765625,0.247265625,0.53359375,0.49921875,0.799609375,0.338671875,6.24609375,11.296875,23.46875,0.4046875,0.1859375,0.1328125,0.1734375,0.22421875,6535.635418
171,3.67578125,4285.738933,551.4744371,2,582.97,268.371416,0.168359375,0.233203125,0.233203125,0.48046875,0.57734375,0.841796875,0.343359375,8.35546875,13.859375,21.09375,0.4484375,0.2171875,0.4390625,0.2046875,0.32734375,5863.380511
172,3.89453125,5478.045898,642.0288201,2,703.3,281.7536568,0.208984375,0.186328125,0.180078125,0.53671875,0.50859375,0.888671875,0.427734375,6.57421875,11.984375,21.84375,0.1859375,0.2296875,0.3515625,0.4671875,0.30859375,6176.187131
173,3.6640625,3729.7225,675.7557636,4,254.48,316.179321,0.19765625,0.18359375,0.17421875,0.4140625,0.4828125,0.86171875,0.48515625,6.7734375,13.34375,17.9375,0.340625,0.209375,0.484375,0.184375,0.3046875,4022.649442
174,3.0078125,9251.879321,1165.632616,5,615.19,557.2423824,0.16328125,0.19921875,0.17734375,0.5453125,0.4765625,0.83359375,0.51328125,7.8046875,10.96875,18.1875,0.328125,0.196875,0.271875,0.496875,0.3234375,7285.280696
175,3.87890625,6138.56269,1146.720742,5,316.51,317.1780861,0.194921875,0.194140625,0.225390625,0.55234375,0.54296875,0.827734375,0.535546875,7.65234375,13.921875,22.71875,0.1171875,0.1234375,0.2203125,0.3609375,0.20546875,5212.861087
176,3.37890625,5995.464411,872.4674928,3,591.46,360.1576542,0.244921875,0.244140625,0.175390625,0.45234375,0.44296875,0.977734375,0.385546875,6.15234375,11.921875,18.71875,0.3171875,0.3234375,0.4203125,0.1609375,0.30546875,6257.295198
177,3.14453125,8891.007003,1261.861377,5,565.49,607.5629111,0.233984375,0.161328125,0.205078125,0.58671875,0.55859375,0.963671875,0.352734375,8.82421875,12.984375,19.84375,0.2859375,0.3296875,0.4515625,0.1671875,0.30859375,8475.968817
178,3.33203125,2561.797945,473.4860717,3,256.28,205.4484,0.240234375,0.217578125,0.236328125,0.44921875,0.42109375,0.944921875,0.521484375,8.63671875,13.734375,21.34375,0.1109375,0.4046875,0.3265625,0.2421875,0.27109375,3438.860562
179,3.2578125,6226.200938,890.1093159,4,477.79,425.5257046,0.23828125,0.22421875,0.15234375,0.4953125,0.5265625,0.90859375,0.43828125,8.5546875,11.96875,16.1875,0.228125,0.296875,0.371875,0.396875,0.3234375,7611.865894
180,3.00390625,9583.4182,922.3996724,4,797.58,595.1730827,0.207421875,0.231640625,0.162890625,0.52734375,0.56796875,0.790234375,0.498046875,8.02734375,12.421875,21.71875,0.4671875,0.2734375,0.3703125,0.4109375,0.38046875,5689.470012
181,3.75390625,7440.39317,895.1575061,3,660.68,441.833888,0.232421875,0.206640625,0.237890625,0.57734375,0.51796875,0.715234375,0.573046875,7.27734375,11.421875,19.71875,0.3671875,0.3734375,0.4703125,0.1109375,0.33046875,7364.109632
182,3.42578125,12339.49547,1545.875546,5,720.39,752.8241507,0.193359375,0.208203125,0.158203125,0.43046875,0.52734375,0.766796875,0.418359375,6.10546875,10.859375,19.09375,0.3484375,0.3171875,0.3390625,0.3046875,0.32734375,9125.7892
183,3.83203125,8146.435936,1103.605912,4,531.47,528.532255,0.190234375,0.167578125,0.186328125,0.54921875,0.52109375,0.794921875,0.371484375,7.13671875,11.734375,17.34375,0.3109375,0.2046875,0.1265625,0.4421875,0.27109375,7345.619768
184,3.3203125,7709.234375,1036.865695,4,580.46,441.07207,0.21953125,0.16796875,0.17109375,0.4578125,0.5140625,0.73984375,0.30703125,7.2421875,13.21875,17.6875,0.203125,0.421875,0.396875,0.171875,0.2984375,6765.123044
185,3.66015625,6396.486878,979.1573354,4,436.9,319.1728015,0.229296875,0.247265625,0.184765625,0.40859375,0.57421875,0.912109375,0.451171875,7.37109375,11.796875,22.46875,0.4546875,0.1359375,0.1828125,0.1234375,0.22421875,6131.285005
186,3.16015625,6745.828429,837.2306627,3,711.55,401.6771344,0.179296875,0.197265625,0.234765625,0.50859375,0.47421875,0.762109375,0.301171875,8.87109375,13.796875,18.46875,0.2546875,0.3359375,0.3828125,0.3234375,0.32421875,7811.291028
187,3.98828125,7382.665225,1133.564683,3,617.03,352.4684853,0.224609375,0.201953125,0.214453125,0.51796875,0.41484375,0.748046875,0.474609375,6.66796875,10.109375,22.59375,0.1234375,0.3921875,0.1140625,0.3296875,0.23984375,6896.915536
188,3.58203125,7050.871789,1101.70371,5,393.68,405.9735368,0.215234375,0.242578125,0.161328125,0.49921875,0.47109375,0.869921875,0.596484375,6.38671875,10.734375,19.34375,0.2109375,0.1046875,0.4265625,0.3421875,0.27109375,5911.502457
189,3.1015625,8699.138438,1032.776934,4,701.19,609.8106491,0.15390625,0.21484375,0.21796875,0.5015625,0.5953125,0.99296875,0.39140625,7.7109375,11.09375,17.4375,0.365625,0.434375,0.409375,0.309375,0.3796875,8828.573826
190,3.59765625,2859.705331,588.1377539,3,264.96,157.2249313,0.173046875,0.203515625,0.178515625,0.42109375,0.56171875,0.780859375,0.544921875,6.43359375,11.546875,18.96875,0.2296875,0.1109375,0.3078125,0.1984375,0.21171875,2928.424029
191,3.09765625,6692.173862,1020.451242,4,540.1,419.3388707,0.223046875,0.153515625,0.228515625,0.52109375,0.46171875,0.930859375,0.394921875,7.93359375,13.546875,22.96875,0.4296875,0.3109375,0.1078125,0.3984375,0.31171875,7022.649723
192,3.50390625,3663.122443,532.4709796,2,522.72,207.5538453,0.157421875,0.181640625,0.212890625,0.42734375,0.46796875,0.940234375,0.348046875,6.52734375,10.421875,17.71875,0.2671875,0.4734375,0.1703125,0.2109375,0.28046875,5003.856297
193,3.45703125,8305.307153,1234.709344,4,600.61,583.9649856,0.177734375,0.180078125,0.248828125,0.42421875,0.44609375,0.907421875,0.483984375,6.01171875,11.234375,16.34375,0.3609375,0.2546875,0.1765625,0.4921875,0.32109375,7013.810048
194,3.6953125,9453.71669,1461.483273,5,511.66,628.2157727,0.18203125,0.20546875,0.23359375,0.4328125,0.5890625,0.70234375,0.41953125,6.8671875,12.71875,18.6875,0.353125,0.371875,0.246875,0.221875,0.2984375,7730.188015
195,3.97265625,7484.48202,976.8808563,4,471,615.9949349,0.185546875,0.216015625,0.166015625,0.59609375,0.43671875,0.968359375,0.357421875,7.55859375,12.046875,21.96875,0.1796875,0.4609375,0.4578125,0.4484375,0.38671875,7271.239981
196,3.47265625,5180.715088,662.8396834,2,745.93,266.4426728,0.235546875,0.166015625,0.216015625,0.49609375,0.53671875,0.818359375,0.507421875,6.05859375,10.046875,17.96875,0.3796875,0.2609375,0.2578125,0.2484375,0.28671875,6310.481839
197,3.05078125,5965.495212,671.9980412,3,651.8,407.2459691,0.155859375,0.220703125,0.195703125,0.55546875,0.45234375,0.879296875,0.455859375,7.98046875,13.359375,20.09375,0.4984375,0.2671875,0.4890625,0.2546875,0.37734375,6057.276949
198,3.80078125,14989.71409,1485.839762,5,788.77,901.0514218,0.180859375,0.245703125,0.220703125,0.50546875,0.40234375,0.954296875,0.530859375,7.23046875,10.359375,18.09375,0.3984375,0.3671875,0.3890625,0.3546875,0.37734375,11451.54217
199,3.70703125,8203.69446,820.2513188,3,737.67,387.9439641,0.152734375,0.155078125,0.173828125,0.47421875,0.49609375,0.982421875,0.558984375,8.26171875,12.234375,22.34375,0.4609375,0.3546875,0.2765625,0.1921875,0.32109375,7510.249816
200,3.857421875,11737.82807,1311.181389,4,760.73,426.20182,0.151367188,0.184179688,0.194335938,0.518359375,0.566796875,0.780273438,0.431835938,7.669921875,11.1328125,18.703125,0.34921875,0.24453125,0.15703125,0.20078125,0.237890625,8885.021023
201,3.357421875,3259.383336,452.4206707,2,485.4,230.8813396,0.201367188,0.234179688,0.244335938,0.418359375,0.466796875,0.930273438,0.581835938,6.169921875,13.1328125,22.703125,0.14921875,0.44453125,0.35703125,0.40078125,0.337890625,3536.557189
202,3.654296875,5463.028591,826.4306536,4,373.74,372.4713555,0.218554688,0.201367188,0.195898438,0.427734375,0.513671875,0.888085938,0.539648438,7.810546875,11.3203125,21.578125,0.49296875,0.11328125,0.10078125,0.33203125,0.259765625,5685.093309
203,3.154296875,6138.198227,787.6530417,3,648.66,290.1702203,0.168554688,0.151367188,0.245898438,0.527734375,0.413671875,0.738085938,0.389648438,6.310546875,13.3203125,17.578125,0.29296875,0.31328125,0.30078125,0.13203125,0.259765625,4924.119277
204,3.05859375,3505.883933,615.0711901,4,286.56,263.6019339,0.167578125,0.229296875,0.169921875,0.49765625,0.42578125,0.975390625,0.359765625,6.59765625,13.640625,22.15625,0.2703125,0.2328125,0.3359375,0.3453125,0.29609375,3285.854139
205,3.52734375,3212.281027,459.5563627,3,303.56,322.6672382,0.233203125,0.151171875,0.191796875,0.59140625,0.40703125,0.834765625,0.369140625,6.12890625,12.515625,16.90625,0.4078125,0.3203125,0.3734375,0.4828125,0.39609375,3632.675289
206,3.98046875,8247.215402,1055.220593,3,690.64,513.8806276,0.197265625,0.233984375,0.193359375,0.45078125,0.46015625,0.876953125,0.458203125,6.36328125,12.953125,23.78125,0.3515625,0.4390625,0.3171875,0.1515625,0.31484375,7186.035654
207,3.10546875,3231.862629,556.7380399,3,346.9,179.4444922,0.209765625,0.196484375,0.205859375,0.42578125,0.43515625,0.914453125,0.570703125,6.73828125,13.453125,20.78125,0.2015625,0.3890625,0.2671875,0.2015625,0.26484375,3057.954498
